	net_name	dataset_name	train_or_test	loss	accuracy	precision	recall	fmeasure
90	Xception	03_France_ByMeaning_160_3dim	train	1.0263096271781502	0.8440601941755175	0.8461593145404991	0.8430995796301638	0.8443803652486395
91	Xception	03_France_ByMeaning_160_3dim	test	14.698604150251908	0.08806818181818182	0.08806818181818182	0.08806818181818182	0.08806816251440483
92	Xception	03_France_ByMeaning_192_3dim	train	0.8698195081023684	0.9026576938477991	0.9026576938477991	0.9026576938477991	0.9026576666888464
93	Xception	03_France_ByMeaning_192_3dim	test	13.462272730740635	0.16477272727272727	0.16477272727272727	0.16477272727272727	0.16477267647331412
94	Xception	03_France_ByMeaning_224_3dim	train	6.489542314446055	0.5923791226384887	0.5923791226003172	0.5923791226003172	0.5923790942198796
95	Xception	03_France_ByMeaning_224_3dim	test	12.088571505113082	0.25	0.25	0.25	0.24999995495785365
96	VGG16	03_France_ByMeaning_128_3dim	train	4.864568549421731	0.6916426529763717	0.6916426529763717	0.6916426529763717	0.6916426081249739
97	VGG16	03_France_ByMeaning_128_3dim	test	6.534037113189697	0.5738636363636364	0.5738636363636364	0.5738636363636364	0.5738635781136426
98	VGG16	03_France_ByMeaning_160_3dim	train	3.2595119022508436	0.7953890490104402	0.7953890490104402	0.7953890490104402	0.7953890136828073
99	VGG16	03_France_ByMeaning_160_3dim	test	4.879908756776289	0.6931818181818182	0.6931818181818182	0.6931818181818182	0.6931817639957775
100	VGG16	03_France_ByMeaning_192_3dim	train	5.288337775493829	0.6708293307907796	0.6708293307907796	0.6708293307907796	0.6708292837826976
101	VGG16	03_France_ByMeaning_192_3dim	test	6.072680245746267	0.6221590909090909	0.6221590909090909	0.6221590909090909	0.6221590448509563
102	VGG16	03_France_ByMeaning_224_3dim	train	3.2517540806423124	0.7963496599867678	0.7963496599867678	0.7963496599867678	0.7963496226742219
103	VGG16	03_France_ByMeaning_224_3dim	test	5.005564407868818	0.6846590909090909	0.6846590909090909	0.6846590909090909	0.6846590326590971
104	VGG19	03_France_ByMeaning_128_3dim	train	3.437840615265715	0.7809798239211108	0.7809798239211108	0.7809798239211108	0.7809797859405654
105	VGG19	03_France_ByMeaning_128_3dim	test	5.517455664548007	0.65625	0.65625	0.65625	0.6562499458139593
106	VGG19	03_France_ByMeaning_160_3dim	train	6.441758096580737	0.5971822018400813	0.5971822018400813	0.5971822018400813	0.5971821527802864
107	VGG19	03_France_ByMeaning_160_3dim	test	6.886536598205566	0.5710227272727273	0.5710227272727273	0.5710227272727273	0.5710226798599417
108	VGG19	03_France_ByMeaning_192_3dim	train	7.164171403583486	0.5533141210565496	0.5533141210565496	0.5533141210565496	0.553314070384013
